"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 27 17:16:03 GMT 2024","Fri Sep 27 17:16:03 GMT 2024","6","","com.example.junit4.StepTest","","com.example.junit4.StepTest","test with lambda steps","test with lambda steps",""
"passed","Fri Sep 27 17:16:03 GMT 2024","Fri Sep 27 17:16:03 GMT 2024","25","","com.example.junit4.StepTest","","com.example.junit4.StepTest","test with annotation steps","test with annotation steps",""
