"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 21 14:29:08 GMT 2023","Thu Dec 21 14:29:08 GMT 2023","30","","com.example.junit4.StepTest","","com.example.junit4.StepTest","test with annotation steps","test with annotation steps",""
"passed","Thu Dec 21 14:29:08 GMT 2023","Thu Dec 21 14:29:08 GMT 2023","4","","com.example.junit4.StepTest","","com.example.junit4.StepTest","test with lambda steps","test with lambda steps",""
